,name,link,company,salary_min,salary_max,currency,source
416,"Разработчик гибридных приложений / JS, TypeScript, Angular, Vue",https://korolev.hh.ru/vacancy/36793428?query=python,ООО Флекскор,NaN,100000,руб.,hh.ru
417,Консультант,https://korolev.hh.ru/vacancy/36804538?query=python,ООО КОНСАЛТИНГ ПОРТ,NaN,NaN,NaN,hh.ru
418,Back End Engineer (Python) for QuantumSoft Office in Saint Petersburg,https://korolev.hh.ru/vacancy/36780247?query=python, КвантумСофт,NaN,NaN,NaN,hh.ru
419,Frontend Developer,https://korolev.hh.ru/vacancy/36611477?query=python, Глаголева Наталья,100000,200000,руб.,hh.ru
420,Руководитель локальной группы Data Science в г. Москва,https://korolev.hh.ru/vacancy/36672688?query=python,ТОО Business and Technology Services,NaN,NaN,NaN,hh.ru
421,Python разработчик,https://korolev.hh.ru/vacancy/36908829?query=python,ООО Умный код,NaN,NaN,NaN,hh.ru
422,Программист Python,https://korolev.hh.ru/vacancy/36879025?query=python,ООО Арктический 12,NaN,NaN,NaN,hh.ru
423,Senior Python Developer,https://korolev.hh.ru/vacancy/37044373?query=python,ИП Подоляк В.С,2000,2800,USD,hh.ru
424,Python Developer,https://korolev.hh.ru/vacancy/36530566?query=python,ООО Бонер,2500,4500,USD,hh.ru
425,Программист Python,https://korolev.hh.ru/vacancy/36662248?query=python,ООО NAPA Team,,,,hh.ru
426,Программист Django/Python,https://korolev.hh.ru/vacancy/36924433?query=python,ООО ВайсВеб,NaN,NaN,NaN,hh.ru
427,Python Developer,https://korolev.hh.ru/vacancy/36901339?query=python, Agente,NaN,NaN,NaN,hh.ru
428,Python Developer,https://korolev.hh.ru/vacancy/36971015?query=python, GeliosSoft,NaN,NaN,NaN,hh.ru
429,Python Back-end-разработчик (Middle/Senior),https://korolev.hh.ru/vacancy/36929971?query=python,ТОО EDUCLOUD TECHNOLOGIES,,,,hh.ru
430,Младший программист,https://korolev.hh.ru/vacancy/37053247?query=python,ООО GENESIS INNOVATION,NaN,NaN,NaN,hh.ru
431,Web-программист,https://korolev.hh.ru/vacancy/37051747?query=python,ИП Makers Bootcamp,,,,hh.ru
432,Системотехник,https://korolev.hh.ru/vacancy/37024494?query=python,ТОО ЦЕНТР БЕЗОПАСНОСТЬ,150000,NaN,KZT,hh.ru
433,Python Developer (Scrapy),https://korolev.hh.ru/vacancy/36889467?query=python, BWT Group,NaN,NaN,NaN,hh.ru
434,Python Developer,https://korolev.hh.ru/vacancy/36100382?query=python, B2Broker Москва,2000,3000,USD,hh.ru
435,Провідний аналітик,https://korolev.hh.ru/vacancy/36975029?query=python, Канал Україна,NaN,NaN,NaN,hh.ru
436,Data Scientist,https://korolev.hh.ru/vacancy/36864008?query=python,ООО BHV Tech Development / Би Эйч Ви Тэк Девелопмент,NaN,NaN,NaN,hh.ru
437,Senior SysAdmin and Ops,https://korolev.hh.ru/vacancy/36889718?query=python,ООО Bitwise,1400,NaN,USD,hh.ru
438,Аналитик IT,https://korolev.hh.ru/vacancy/35797125?query=python,ТОО Научно-исследовательская лаборатория Квант,NaN,NaN,NaN,hh.ru
439,Software Developer/Python Developer,https://korolev.hh.ru/vacancy/36843494?query=python, Пари-Матч,NaN,NaN,NaN,hh.ru
440,Senior ML-инженер Speech-to-Text (распознавание речи),https://korolev.hh.ru/vacancy/36758741?query=python,ТОО Re:point,1000,NaN,000,hh.ru
441,Ментор по Python,https://korolev.hh.ru/vacancy/36764000?query=python,ООО Ай Ти Ран,,,,hh.ru
442,Керівник відділу кредитних та ринкових ризиків,https://korolev.hh.ru/vacancy/36884987?query=python, Forward Bank,50000,NaN,грн.,hh.ru
443,Преподаватель программирования для детей и подростков,https://korolev.hh.ru/vacancy/36865288?query=python,ТОО IT Mind,,,,hh.ru
444,Преподаватель Python,https://korolev.hh.ru/vacancy/36813998?query=python, АЙТИ ШАГ,NaN,NaN,NaN,hh.ru
445,Senior Python Developer,https://korolev.hh.ru/vacancy/36887016?query=python,ООО GFE-Solutions,NaN,NaN,NaN,hh.ru
446,Data Analyst,https://korolev.hh.ru/vacancy/36802077?query=python,ООО Спатлайт,NaN,NaN,NaN,hh.ru
447,DevOps Engineer (AWS / Kubernetes),https://korolev.hh.ru/vacancy/36775668?query=python,ИП Team Work Spirit,1500,2000,USD,hh.ru
448,Senior Python Developer,https://korolev.hh.ru/vacancy/36742873?query=python,ООО Спекс Инвестментс,NaN,NaN,NaN,hh.ru
449,Backend-разработчик (Алматы/Rocket Firm),https://korolev.hh.ru/vacancy/36797471?query=python,ТОО Ракетная фирма,NaN,NaN,NaN,hh.ru
450,Преподаватель по программированию,https://korolev.hh.ru/vacancy/36843534?query=python,ООО Компьютерная Академия ШАГ Ташкент,,,,hh.ru
451,Преподаватель по программированию (Backend),https://korolev.hh.ru/vacancy/36832649?query=python,ИП UpSkill,,,,hh.ru
452,Преподаватель Python,https://korolev.hh.ru/vacancy/36677424?query=python," ШАГ, Компьютерная Академия",NaN,NaN,NaN,hh.ru
453,Разработчик Python / Верстальщик WEB,https://korolev.hh.ru/vacancy/36772400?query=python,ПАО Сумыоблэнерго,15000,NaN,грн.,hh.ru
454,Преподаватель по курсам программирования,https://korolev.hh.ru/vacancy/36770834?query=python,"ИП Salgara, ИП",,,,hh.ru
455,Golang Developer,https://korolev.hh.ru/vacancy/36814238?query=python, APALON,NaN,NaN,NaN,hh.ru
456,Software Architect / Information Retrieval team,https://korolev.hh.ru/vacancy/36998906?query=python,ООО IHS Global,NaN,NaN,NaN,hh.ru
457,Младший аналитик,https://korolev.hh.ru/vacancy/36875572?query=python,ООО АйТи Тех,NaN,NaN,NaN,hh.ru
458,Frontend-разработчик,https://korolev.hh.ru/vacancy/36703030?query=python,ООО Смартекс,150000,200000,руб.,hh.ru
459,QA Engineer/Инженер по тестированию (решения видеонаблюдения/CCTV),https://korolev.hh.ru/vacancy/36374954?query=python, Netris,NaN,NaN,NaN,hh.ru
460,Методист онлайн университета,https://korolev.hh.ru/vacancy/36627277?query=python,ООО Технологии в образовании,80000,NaN,руб.,hh.ru
461,DevOps  Engineer,https://korolev.hh.ru/vacancy/36843600?query=python, BINTIME,NaN,NaN,NaN,hh.ru
462,Software Engineer (С++/CMake),https://korolev.hh.ru/vacancy/29056936?query=python, NetworkOptix,4000,NaN,USD,hh.ru
463,Программист-разработчик,https://korolev.hh.ru/vacancy/36791278?query=python,АО Волга,150000,NaN,руб.,hh.ru
464,Системный администратор,https://korolev.hh.ru/vacancy/37059675?query=python,ООО АМ-интеллектуальные технологии,,,,hh.ru
465,System Administrator,https://korolev.hh.ru/vacancy/37054630?query=python, Petrosoft Inc.,NaN,NaN,NaN,hh.ru
466,System Administrator,https://korolev.hh.ru/vacancy/37054631?query=python, Petrosoft Inc.,NaN,NaN,NaN,hh.ru
467,Senior Data scientist (NLP/NLU),https://korolev.hh.ru/vacancy/33481272?query=python, ДомКлик,NaN,NaN,NaN,hh.ru
468,Аналитик больших данных отдела аналитики цен и промо,https://korolev.hh.ru/vacancy/35277587?query=python," Лента, федеральная розничная сеть, Офис",NaN,NaN,NaN,hh.ru
469,Системный аналитик,https://korolev.hh.ru/vacancy/36730608?query=python, Quiet Media,NaN,NaN,NaN,hh.ru
470,Middle Full Stack Developer,https://korolev.hh.ru/vacancy/36877166?query=python," СпурАйТи, ЧУП",NaN,NaN,NaN,hh.ru
471,Data Engineer (BI),https://korolev.hh.ru/vacancy/36447991?query=python, Exness,NaN,NaN,NaN,hh.ru
472,Старший менеджер по аналитике абонентской базы,https://korolev.hh.ru/vacancy/36870113?query=python, Билайн,NaN,NaN,NaN,hh.ru
473,UNIX / LINUX администратор,https://korolev.hh.ru/vacancy/36729347?query=python," FOZZY GROUP, Корпорация",NaN,NaN,NaN,hh.ru
474,Senior ML Engineer - Cloud BU,https://korolev.hh.ru/vacancy/36790728?query=python, HUAWEI,NaN,NaN,NaN,hh.ru
475,Битрикс CRM Developer,https://korolev.hh.ru/vacancy/36786633?query=python, kt.team,120000,150000,руб.,hh.ru
476,"Business System Analyst (WTA) Cyprus, Limassol",https://korolev.hh.ru/vacancy/36837933?query=python, Exness,NaN,NaN,NaN,hh.ru
477,"Java разработчик (Middle, Senior)",https://korolev.hh.ru/vacancy/36954692?query=python, Билайн,NaN,NaN,NaN,hh.ru
478,Senior Unity Developer (C#),https://korolev.hh.ru/vacancy/36867880?query=python, ПО Арочные технологии,,,,hh.ru
479,Lead Developer,https://korolev.hh.ru/vacancy/36870153?query=python, Метинвест Холдинг,NaN,NaN,NaN,hh.ru
480,Эксперт по безопасности IT-инфраструктуры,https://korolev.hh.ru/vacancy/36843722?query=python, Метинвест Холдинг,NaN,NaN,NaN,hh.ru
481,Маркетолог,https://korolev.hh.ru/vacancy/36720348?query=python,ООО ИТ-Экспертиза,NaN,NaN,NaN,hh.ru
482,Data Engineer (BI),https://korolev.hh.ru/vacancy/36841038?query=python, Exness,NaN,NaN,NaN,hh.ru
483,Product manager (банковские/страховые продукты),https://korolev.hh.ru/vacancy/35470722?query=python, ДомКлик,NaN,NaN,NaN,hh.ru
484,"Tools development engineer (OSS Tools, OSS Content/Demo)",https://korolev.hh.ru/vacancy/36635715?query=python,ООО Азул Системс,NaN,NaN,NaN,hh.ru
485,Бухгалтер-аналитик,https://korolev.hh.ru/vacancy/36878116?query=python,ООО Неолаб-Нск,NaN,NaN,NaN,hh.ru
486,BigData Developer (Media Conglomerate),https://korolev.hh.ru/vacancy/36562732?query=python, DataArt,NaN,NaN,NaN,hh.ru
487,Technical Support Specialist,https://korolev.hh.ru/vacancy/36787835?query=python,ООО Рекон Групп,50000,NaN,руб.,hh.ru
488,Kernel Developer for KernelCare,https://korolev.hh.ru/vacancy/36741195?query=python, Cloud Linux,NaN,NaN,NaN,hh.ru
489,Senior UX/UI Designer ‎(new product),https://korolev.hh.ru/vacancy/36741064?query=python," Wargaming, Minsk (Game Stream)",NaN,NaN,NaN,hh.ru
490,Senior UX/UI Designer ‎(new product),https://korolev.hh.ru/vacancy/36741034?query=python," Wargaming, Minsk (Game Stream)",NaN,NaN,NaN,hh.ru
491,Junior Oracle EBS developer,https://korolev.hh.ru/vacancy/36409655?query=python, DBI,NaN,NaN,NaN,hh.ru
492,Quality Assurance engineer (strong middle level),https://korolev.hh.ru/vacancy/37049985?query=python,ИП Визутех Систем,NaN,NaN,NaN,hh.ru
493,Разработчик DevOps (SOC),https://korolev.hh.ru/vacancy/36878327?query=python, Angara Technologies Group,NaN,NaN,NaN,hh.ru
494,Kernel Developer for KernelCare,https://korolev.hh.ru/vacancy/36741202?query=python, Cloud Linux,NaN,NaN,NaN,hh.ru
495,Ведущий специалист по внедрению и сопровождению ПО,https://korolev.hh.ru/vacancy/37051786?query=python,ООО IT2G,NaN,NaN,NaN,hh.ru
496,IOS разработчик,https://korolev.hh.ru/vacancy/36785829?query=python,ООО Банк СКС,NaN,NaN,NaN,hh.ru
497,Devops engineer,https://korolev.hh.ru/vacancy/34560367?query=python, Web3 Tech,NaN,NaN,NaN,hh.ru
498,IOS разработчик,https://korolev.hh.ru/vacancy/36785900?query=python,ООО Банк СКС,NaN,NaN,NaN,hh.ru
499,Ведущий разработчик/TeamLead/Архитектор,https://korolev.hh.ru/vacancy/36842597?query=python,АО СБК,NaN,NaN,NaN,hh.ru
500,Application Support Specialist,https://korolev.hh.ru/vacancy/36428792?query=python,ООО IDT Technologies,NaN,NaN,NaN,hh.ru
501,MS Power BI менеджер Управления по работе с данными,https://korolev.hh.ru/vacancy/36652008?query=python, АЛЬФА-БАНК,NaN,NaN,NaN,hh.ru
502,Инженер отдела клиентской поддержки L2,https://korolev.hh.ru/vacancy/36833721?query=python, Detego,NaN,NaN,NaN,hh.ru
503,Middle DevOps Engineer,https://korolev.hh.ru/vacancy/36787982?query=python, Райффайзен Банк Аваль,NaN,NaN,NaN,hh.ru
504,Senior Network Engineer,https://korolev.hh.ru/vacancy/36842433?query=python, EVO,NaN,NaN,NaN,hh.ru
505,Инженер-программист C# / .NET (Software developer),https://korolev.hh.ru/vacancy/36739114?query=python, Freemake,NaN,NaN,NaN,hh.ru
506,Системный администратор,https://korolev.hh.ru/vacancy/37052809?query=python,ООО Розум Роботикс,NaN,NaN,NaN,hh.ru
507,Product manager,https://korolev.hh.ru/vacancy/35470876?query=python, ДомКлик,NaN,NaN,NaN,hh.ru
508,Инженер-разработчик Embedded Linux (C++),https://korolev.hh.ru/vacancy/37035318?query=python,ООО Компания Стрим Лабс,NaN,NaN,NaN,hh.ru
509,Технический специалист по сварке (инженер-технолог),https://korolev.hh.ru/vacancy/37055432?query=python, ГК ПЛМ Урал,55000,NaN,руб.,hh.ru
510,Game Project Analyst,https://korolev.hh.ru/vacancy/36928233?query=python,ООО G5 Entertainment AB,NaN,NaN,NaN,hh.ru
511,Game Project Analyst,https://korolev.hh.ru/vacancy/36928235?query=python,ООО G5 Entertainment AB,NaN,NaN,NaN,hh.ru
512,Системный архитектор,https://korolev.hh.ru/vacancy/35943604?query=python,ООО Тамтэк,237200,258000,руб.,hh.ru
513,Java/Groovy разработчик,https://korolev.hh.ru/vacancy/22949683?query=python,ООО СКБ ЛАБ,NaN,NaN,NaN,hh.ru
514,IT-специалист в департамент маркетинга,https://korolev.hh.ru/vacancy/36612898?query=python, Karuna,NaN,NaN,NaN,hh.ru
515,Data Science Product Manager (Demand Planning and Inventory Management),https://korolev.hh.ru/vacancy/36589132?query=python," FOZZY GROUP, Корпорация",NaN,NaN,NaN,hh.ru
516,Product Manager / QA Engineer (Web),https://korolev.hh.ru/vacancy/36493499?query=python, NPBFX Limited,100000,NaN,руб.,hh.ru
517,Senior Algorithm Researcher,https://korolev.hh.ru/vacancy/37050050?query=python, HUAWEI,NaN,NaN,NaN,hh.ru
518,Application Security Expert,https://korolev.hh.ru/vacancy/36843727?query=python, Метинвест Холдинг,NaN,NaN,NaN,hh.ru
519,Специалист по машинному обучению ( Data scientist ),https://korolev.hh.ru/vacancy/36763596?query=python,ООО Аналитические решения,NaN,NaN,NaN,hh.ru
520,Ведущий системный администратор,https://korolev.hh.ru/vacancy/37005505?query=python, First_Line,NaN,NaN,NaN,hh.ru
521,"Quality assurance engineer (Cyprus, Limassol)",https://korolev.hh.ru/vacancy/36782252?query=python, Exness,NaN,NaN,NaN,hh.ru
522,Automation Software Engineer (DevOps),https://korolev.hh.ru/vacancy/36864960?query=python, COMTEK Inc.,NaN,NaN,NaN,hh.ru
523,Продуктовый Аналитик / Product Analyst,https://korolev.hh.ru/vacancy/36864553?query=python,ООО Софтвайс,100000,NaN,руб.,hh.ru
524,Senior Android Developer (C#),https://korolev.hh.ru/vacancy/36867799?query=python, ПО Арочные технологии,,,,hh.ru
525,Quality Assurance Engineer,https://korolev.hh.ru/vacancy/37030352?query=python, HUAWEI,NaN,NaN,NaN,hh.ru
526,"QA Automation Lead (C#/Python, AWS, $)",https://korolev.hh.ru/vacancy/36818778?query=python,ООО Представительство компании Altium Europe GMBH,NaN,NaN,NaN,hh.ru
527,"Gameplay/Client Side Programmer (C++, Python)",https://korolev.hh.ru/vacancy/34380757?query=python," Wargaming, Saint Petersburg (Lesta Studio)",NaN,NaN,NaN,hh.ru
528,Developer (DWH),https://korolev.hh.ru/vacancy/36950032?query=python, IDS Borjomi Ukraine,NaN,NaN,NaN,hh.ru
529,Marketing Analyst,https://korolev.hh.ru/vacancy/36231758?query=python,ООО G5 Entertainment AB,NaN,NaN,NaN,hh.ru
530,Marketing Analyst,https://korolev.hh.ru/vacancy/36231774?query=python,ООО G5 Entertainment AB,NaN,NaN,NaN,hh.ru
531,Специалист по тестированию / QA Specialist,https://korolev.hh.ru/vacancy/37031959?query=python," Wargaming, Saint Petersburg (Lesta Studio)",NaN,NaN,NaN,hh.ru
532,DevOps Engineer (Internet Banking),https://korolev.hh.ru/vacancy/36786566?query=python, Райффайзен Банк Аваль,NaN,NaN,NaN,hh.ru
533,DevOps Engineer,https://korolev.hh.ru/vacancy/37026983?query=python,ООО Амбреллио,NaN,NaN,NaN,hh.ru
534,Архитектор ICT,https://korolev.hh.ru/vacancy/36724970?query=python,ИП Winged IT,NaN,3000,USD,hh.ru
535,Application security engineer,https://korolev.hh.ru/vacancy/36661959?query=python,ООО Амбреллио,NaN,NaN,NaN,hh.ru
536,Quality Assurance Engineer,https://korolev.hh.ru/vacancy/36998027?query=python, Thingfarms,1000,2500,USD,hh.ru
537,Программист в среде BIM,https://korolev.hh.ru/vacancy/37000729?query=python,ООО Проектное бюро R1,,,,hh.ru
538,Illumos kernel developer / ZFS developer,https://korolev.hh.ru/vacancy/36819882?query=python,ООО Арго Технолоджи Ист,NaN,NaN,NaN,hh.ru
539,Spice Simulator – Signal Integrity Engineer,https://korolev.hh.ru/vacancy/37030232?query=python," Silvaco, Inc",NaN,NaN,NaN,hh.ru
540,Программист инструментария / Game Tools Developer,https://korolev.hh.ru/vacancy/37043881?query=python," Wargaming, Saint Petersburg (Lesta Studio)",NaN,NaN,NaN,hh.ru
541,DilOS userland developer,https://korolev.hh.ru/vacancy/36819888?query=python,ООО Арго Технолоджи Ист,NaN,NaN,NaN,hh.ru
542,Инженер по тестированию backend/ QA-инженер backend,https://korolev.hh.ru/vacancy/36776753?query=python,ПАО НИС,NaN,NaN,NaN,hh.ru
543,Риск-менеджер,https://korolev.hh.ru/vacancy/37027753?query=python,ООО Лендсбэй,100000,140000,руб.,hh.ru
544,Senior Frontend Developer (React),https://korolev.hh.ru/vacancy/34901003?query=python, ДомКлик,NaN,NaN,NaN,hh.ru
545,Malware Analyst for Imunify Security,https://korolev.hh.ru/vacancy/36941415?query=python, Cloud Linux,NaN,NaN,NaN,hh.ru
546,Senior/Lead Java Software Engineer,https://korolev.hh.ru/vacancy/36708429?query=python,ООО IDT Technologies,NaN,NaN,NaN,hh.ru
547,NLP Team Leader (PHD),https://korolev.hh.ru/vacancy/37037088?query=python, HUAWEI,NaN,NaN,NaN,hh.ru
548,Algorithm developer for remote sensing applications,https://korolev.hh.ru/vacancy/37031694?query=python, HUAWEI,NaN,NaN,NaN,hh.ru
549,Senior/Lead UX/UI Designer ‎(new product),https://korolev.hh.ru/vacancy/36740959?query=python," Wargaming, Minsk (Game Stream)",NaN,NaN,NaN,hh.ru
550,IOS Developer,https://korolev.hh.ru/vacancy/36871869?query=python,ООО Сампад,NaN,NaN,NaN,hh.ru
551,Senior/Lead UX/UI Designer ‎(new product),https://korolev.hh.ru/vacancy/36741084?query=python," Wargaming, Minsk (Game Stream)",NaN,NaN,NaN,hh.ru
552,DevOps Engineer (Middle / Senior),https://korolev.hh.ru/vacancy/36795411?query=python, FreySoft,NaN,NaN,NaN,hh.ru
553,"Розробник BI (SAS basis & programming, SAS MA, RTM, EVAM)",https://korolev.hh.ru/vacancy/36814997?query=python, Vodafone Украина,NaN,NaN,NaN,hh.ru
554,Аналитик данных,https://korolev.hh.ru/vacancy/35902250?query=python, Европлан,NaN,NaN,NaN,hh.ru
555,Senior/Lead UX/UI Designer ‎(new product),https://korolev.hh.ru/vacancy/36740920?query=python," Wargaming, Minsk (Game Stream)",NaN,NaN,NaN,hh.ru
556,Тестировщик (начинающий специалист),https://korolev.hh.ru/vacancy/37025063?query=python, Noorsoft,NaN,NaN,NaN,hh.ru
557,Senior C/Go Developer,https://korolev.hh.ru/vacancy/36427328?query=python, Badoo,NaN,NaN,NaN,hh.ru
558,Digital Manager,https://korolev.hh.ru/vacancy/37023833?query=python,АО РН Банк,NaN,NaN,NaN,hh.ru
559,DevOps Engineer,https://korolev.hh.ru/vacancy/36919132?query=python, Big Data Solutions,NaN,NaN,NaN,hh.ru
560,Senior DevOps (Azure) Engineer (IoT platform),https://korolev.hh.ru/vacancy/36562737?query=python, DataArt,NaN,NaN,NaN,hh.ru
561,IT руководитель команды (направление Data Science),https://korolev.hh.ru/vacancy/33975505?query=python, ДомКлик,NaN,NaN,NaN,hh.ru
562,DevOps Engineer,https://korolev.hh.ru/vacancy/36663678?query=python, Exness,NaN,NaN,NaN,hh.ru
563,DevOps (системный инженер),https://korolev.hh.ru/vacancy/36760528?query=python,ООО Очень Интересно,NaN,NaN,NaN,hh.ru
564,Инженер технической поддержки,https://korolev.hh.ru/vacancy/36814029?query=python, Netris,NaN,NaN,NaN,hh.ru
565,3D аниматор,https://korolev.hh.ru/vacancy/36860437?query=python, RJ Games,NaN,NaN,NaN,hh.ru
566,DevOps,https://korolev.hh.ru/vacancy/36678130?query=python,ООО Интелико Системс,NaN,NaN,NaN,hh.ru
567,Разработчик-исследователь Wi-Fi и 5G (научный сотрудник),https://korolev.hh.ru/vacancy/36866115?query=python," ИППИ (Институт проблем передачи информации), РАН",NaN,NaN,NaN,hh.ru
568,Аналитик,https://korolev.hh.ru/vacancy/36849850?query=python, Broniboy,NaN,NaN,NaN,hh.ru
569,"Преподаватель компьютерных IT курсов, программирования, информатики",https://korolev.hh.ru/vacancy/35869268?query=python, ЧУ ДО Московская школа программистов,NaN,100000,руб.,hh.ru
570,Middle/Senior Ruby on Rails Developer,https://korolev.hh.ru/vacancy/36955219?query=python,ИП Никулина Н.И.,NaN,NaN,NaN,hh.ru
571,Системный администратор Linux,https://korolev.hh.ru/vacancy/23414881?query=python,"ООО Яндекс.Деньги, НКО",NaN,NaN,NaN,hh.ru
572,Инженер QA/инженер программист в отдел обеспечения качества,https://korolev.hh.ru/vacancy/35959214?query=python, UserGate,,,,hh.ru
573,C# разработчик приложения для автоматизации обработки деталей на лазерных станках,https://korolev.hh.ru/vacancy/37016619?query=python,ЗАО Ледас,,,,hh.ru
574,"Full Stack Developer, GeForce NOW - Software",https://korolev.hh.ru/vacancy/36878962?query=python, NVIDIA,NaN,NaN,NaN,hh.ru
575,Gameplay Programmer (UE4),https://korolev.hh.ru/vacancy/33541468?query=python," Wargaming, Saint Petersburg (Lesta Studio)",NaN,NaN,NaN,hh.ru
576,Инженер-программист (разработчик),https://korolev.hh.ru/vacancy/36997643?query=python, АктивТестГруп,NaN,NaN,NaN,hh.ru
577,Начальник отдела аналитики данных (Data scientist),https://korolev.hh.ru/vacancy/37021558?query=python, АЛЬФА-БАНК,NaN,NaN,NaN,hh.ru
578,Middle QA Engineer,https://korolev.hh.ru/vacancy/36276697?query=python,ООО СКБ ЛАБ,NaN,NaN,NaN,hh.ru
579,Системный администратор/DevOps инженер,https://korolev.hh.ru/vacancy/34677703?query=python,ООО НТ Прогресс,NaN,NaN,NaN,hh.ru
580,Руководитель направления Отдела CRM-кампаний розничного бизнеса,https://korolev.hh.ru/vacancy/36879445?query=python,АО Россельхозбанк,NaN,NaN,NaN,hh.ru
581,Senior data scientist (anti-fraud),https://korolev.hh.ru/vacancy/37008731?query=python, inDriver,NaN,NaN,NaN,hh.ru
582,Senior image enhancement algorithm researcher,https://korolev.hh.ru/vacancy/37037798?query=python, HUAWEI,NaN,NaN,NaN,hh.ru
583,Remote Senior DevOps Engineer,https://korolev.hh.ru/vacancy/36929255?query=python, Scopic Software,NaN,NaN,NaN,hh.ru
584,"Infrastructure Software Engineer (C#, Python or PHP) - GeForce NOW",https://korolev.hh.ru/vacancy/36922487?query=python, NVIDIA,NaN,NaN,NaN,hh.ru
585,Senior DevOps Engineer (Product Company),https://korolev.hh.ru/vacancy/36765684?query=python,ООО RQ Team (Recruitment Quality Team),NaN,NaN,NaN,hh.ru
586,Middle/Senior Data Analyst,https://korolev.hh.ru/vacancy/27363367?query=python,ООО Изибрэйн,NaN,NaN,NaN,hh.ru
587,Инженер по автоматизации тестирования,https://korolev.hh.ru/vacancy/37004746?query=python,ООО Прикладные технологии,NaN,NaN,NaN,hh.ru
588,Программист-разработчик (Backend),https://korolev.hh.ru/vacancy/36775990?query=python, INTACT,NaN,NaN,NaN,hh.ru
589,UI Developer,https://korolev.hh.ru/vacancy/31333042?query=python," Wargaming, Saint Petersburg (Lesta Studio)",NaN,NaN,NaN,hh.ru
590,Aspose.PSD Cloud .NET backend developer,https://korolev.hh.ru/vacancy/35659227?query=python, Aspose,NaN,NaN,NaN,hh.ru
591,Senior Database Engineer,https://korolev.hh.ru/vacancy/33644075?query=python,ООО Изибрэйн,NaN,NaN,NaN,hh.ru
592,Тестировщик автоматизатор / QA,https://korolev.hh.ru/vacancy/37022403?query=python,ООО Айген,NaN,NaN,NaN,hh.ru
593,Senior Data Base Administator/Architect for Cassandra,https://korolev.hh.ru/vacancy/37023185?query=python, CQG,NaN,NaN,NaN,hh.ru
594,Gameplay Team Lead,https://korolev.hh.ru/vacancy/36044984?query=python," Wargaming, Saint Petersburg (Lesta Studio)",NaN,NaN,NaN,hh.ru
595,Инженер технической поддержки и сопровождения программного обеспечения,https://korolev.hh.ru/vacancy/35409086?query=python,ООО ЭВРИТЕГ,NaN,NaN,NaN,hh.ru
596,Gamedev Producer / Product Owner,https://korolev.hh.ru/vacancy/36857199?query=python, NEXTRP,NaN,NaN,NaN,hh.ru
597,Spice Simulator (Verilog-A Developer),https://korolev.hh.ru/vacancy/37030040?query=python," Silvaco, Inc",NaN,NaN,NaN,hh.ru
598,Technical Support Engineer (L2 & L3),https://korolev.hh.ru/vacancy/36996912?query=python, SupportYourApp,NaN,NaN,NaN,hh.ru
599,Senior Full Stack Developer,https://korolev.hh.ru/vacancy/36720834?query=python,ООО Файердом Бел,NaN,NaN,NaN,hh.ru
600,Сетевой архитектор,https://korolev.hh.ru/vacancy/36658639?query=python,ООО ТехАргос,NaN,NaN,NaN,hh.ru
601,Database Application Administrator (Инженер эксплуатации/L2 Support Engineer),https://korolev.hh.ru/vacancy/37008005?query=python, GridGain Systems,NaN,NaN,NaN,hh.ru
602,Сетевой инженер,https://korolev.hh.ru/vacancy/36858291?query=python,"ООО Яндекс.Деньги, НКО",NaN,NaN,NaN,hh.ru
603,Middle Ruby-developer,https://korolev.hh.ru/vacancy/36922481?query=python, Karuna,NaN,NaN,NaN,hh.ru
604,Системный инженер Linux,https://korolev.hh.ru/vacancy/36887371?query=python,ООО Парфюмерный супермаркет Золотое Яблоко,NaN,NaN,NaN,hh.ru
605,Системный администратор Linux,https://korolev.hh.ru/vacancy/36849549?query=python, Точка,NaN,NaN,NaN,hh.ru
606,DevOps engineer (Automation),https://korolev.hh.ru/vacancy/34321229?query=python," Плэйтика Бел, ИООО",NaN,NaN,NaN,hh.ru
607,C++ Senior Software Developer,https://korolev.hh.ru/vacancy/36778374?query=python, Teknavo,NaN,NaN,NaN,hh.ru
608,ASIC Engineer,https://korolev.hh.ru/vacancy/36890010?query=python, Quantenna Communications,NaN,NaN,NaN,hh.ru
609,Remote DevOps Engineer (Junior),https://korolev.hh.ru/vacancy/36891616?query=python, Scopic Software,NaN,NaN,NaN,hh.ru
610,"Ведущий инженер Linux (SRE, DevOps)",https://korolev.hh.ru/vacancy/35860065?query=python, Netris,NaN,NaN,NaN,hh.ru
611,Spice Simulator (Verilog-A Developer),https://korolev.hh.ru/vacancy/37030035?query=python," Silvaco, Inc",NaN,NaN,NaN,hh.ru
612,"Tech Lead with Python Experience, Financial Software Solutions",https://korolev.hh.ru/vacancy/36529110?query=python, DataArt,NaN,NaN,NaN,hh.ru
613,Руководитель разработки (индустриальные IoT-решения),https://korolev.hh.ru/vacancy/36987564?query=python,ООО Уника,NaN,NaN,NaN,hh.ru
614,Middle/Senior Product Analyst,https://korolev.hh.ru/vacancy/36762673?query=python, Авем,NaN,NaN,NaN,hh.ru
615,Team leader в направление разработки продуктов,https://korolev.hh.ru/vacancy/37013717?query=python,ООО Телеком-Биржа,NaN,NaN,NaN,hh.ru
616,Software Engineer (C/C++),https://korolev.hh.ru/vacancy/36089937?query=python,ООО SimLabs,NaN,NaN,NaN,hh.ru
617,Product Analyst,https://korolev.hh.ru/vacancy/36432168?query=python, BP Mobile,NaN,NaN,NaN,hh.ru
